row_id,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
1517,REMEDIATION,0,0,other,codex_remediation_worker_batch_005,guideline_v1_1_remediation_reaudit_round3,
1533,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1535,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1536,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1540,OTHER,0,1,background,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,Fragment about investigation; object is cut off
1544,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1546,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1548,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1549,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1550,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1551,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1552,REMEDIATION,0,0,other,codex_remediation_worker_batch_003,guideline_v1_1_remediation_reaudit_round3,
1573,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1575,OTHER,0,1,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,Lead-in to detailed actions below; ends with as follows
1576,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1577,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1578,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1579,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1580,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1581,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1582,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1583,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1584,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1585,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1586,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1587,REMEDIATION,0,0,other,codex_remediation_worker_batch_017,guideline_v1_1_remediation_reaudit_round3,
1588,OTHER,0,1,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,Cross-reference only; needs surrounding disclosure.
1589,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1590,OTHER,1,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,Mixes deficiency identification with remediation planning.
1591,OTHER,0,1,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,Lead-in/broken list of deficiencies; standalone meaning is unclear.
1592,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1593,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1594,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1595,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1596,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1597,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1601,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1602,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1603,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1604,OTHER,0,0,background,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,Methodology description rather than a remediation step.
1605,OTHER,0,1,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,"Uses ""such risks""; depends on prior sentence for meaning."
1606,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1607,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1608,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1609,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1610,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1611,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1612,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1615,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1616,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1617,REMEDIATION,0,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1618,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1621,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1622,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1623,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1624,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1625,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
