row_id,doc_id,sent_id,quarter_end,cik,text_raw,text_norm,split,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
832,0000874734_2005_4,12,2005-12-31,874734,"as a result of this matter and to reduce the risk of recurrence, certain additional review procedures were instituted effective with the preparation of the financial statements for the quarter ended september 30, 2005.",as a result of this matter and to reduce the risk of recurrence certain additional review procedures were instituted effective with the preparation of the financial statements for the quarter ended <month> <num> <year>,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
841,0000874734_2005_4,22,2005-12-31,874734,"we are currently finalizing our remediation plan to enhance our domestic and corporate accounting departments to address the material weaknesses in our internal control over financial reporting that existed as of december 31, 2005.",we are currently finalizing our remediation plan to enhance our domestic and corporate accounting departments to address the material weaknesses in our internal control over financial reporting that existed as of <month> <num> <year>,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_009,guideline_v1_1_other_reaudit_round3,Concrete remediation-plan action.
842,0000874734_2005_4,23,2005-12-31,874734,"our remedial action plan will include. a search for senior level financial managers with an appropriate level of accounting knowledge, experience and training in the application of generally accepted accounting principles commensurate with our financial accounting and reporting requirements.",our remedial action plan will include a search for senior level financial managers with an appropriate level of accounting knowledge experience and training in the application of generally accepted accounting principles commensurate with our financial accounting and reporting requirements,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
843,0000874734_2005_4,24,2005-12-31,874734,"pending the retention of these new positions, our executive vice president and chief financial officer assumed additional responsibilities.",pending the retention of these new positions our executive vice president and chief financial officer assumed additional responsibilities,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
844,0000874734_2005_4,25,2005-12-31,874734,"during the first quarter of 2006, we retained an outside consultant to assist, under the supervision of our executive vice president and chief financial officer, with the closing of our books and with the reporting of our financial statements as of and for the fiscal year ended december 31, 2005; . improving training, education, accounting reviews, and if necessary, hiring additional accounting and financial personnel, to ensure that all relevant financial personnel have the appropriate level of technical expertise to effectively interpret and apply accounting standards; and . improving training, education, and revising our policies and procedures to provide for an increased level of management oversight.",during the first quarter of <year> we retained an outside consultant to assist under the supervision of our executive vice president and chief financial officer with the closing of our books and with the reporting of our financial statements as of and for the fiscal year ended <month> <num> <year> improving training education accounting reviews and if necessary hiring additional accounting and financial personnel to ensure that all relevant financial personnel have the appropriate level of technical expertise to effectively interpret and apply accounting standards and improving training education and revising our policies and procedures to provide for an increased level of management oversight,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
845,0000874734_2005_4,26,2005-12-31,874734,management is committed to finalizing its remediation action plan and implementing the necessary enhancements to its domestic and corporate accounting departments and its policies and procedures to fully remediate the material weakness discussed above.,management is committed to finalizing its remediation action plan and implementing the necessary enhancements to its domestic and corporate accounting departments and its policies and procedures to fully remediate the material weakness discussed above,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
846,0000874734_2005_4,27,2005-12-31,874734,we will continue to monitor the improvements in the internal control over financial reporting to ensure remediation of the material weakness.,we will continue to monitor the improvements in the internal control over financial reporting to ensure remediation of the material weakness,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
849,0000895648_2005_4,7,2005-12-31,895648,reviewing the documentation for the income tax closing process and documentation procedures to determine if changes are appropriate to more clearly set forth the quarterly and annual income tax closing process requirements; .,reviewing the documentation for the income tax closing process and documentation procedures to determine if changes are appropriate to more clearly set forth the quarterly and annual income tax closing process requirements,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
850,0000895648_2005_4,8,2005-12-31,895648,educating and training company employees about accounting and reporting for income tax; .,educating and training company employees about accounting and reporting for income tax,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
851,0000895648_2005_4,10,2005-12-31,895648,"hiring employees to fill tax-related positions that were vacant at december 31, 2005; .",hiring employees to fill tax related positions that were vacant at <month> <num> <year>,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
852,0000895648_2005_4,11,2005-12-31,895648,creating additional positions to review and coordinate the implementation and maintenance of internal controls over accounting for income tax; .,creating additional positions to review and coordinate the implementation and maintenance of internal controls over accounting for income tax,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
853,0000895648_2005_4,12,2005-12-31,895648,hiring additional accounting staff with requisite technical accounting expertise; .,hiring additional accounting staff with requisite technical accounting expertise,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
854,0000895648_2005_4,13,2005-12-31,895648,"adhering to the company’s closing process, including monitoring controls and documentation procedures with the assistance and oversight of additional company employees; .",adhering to the company s closing process including monitoring controls and documentation procedures with the assistance and oversight of additional company employees,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,
871,0001159281_2014_4,10,2014-12-31,1159281,"remediation of material weaknesses in internal control over financial reporting we are continuing to develop our remediation plan for the material weaknesses described above, which currently includes. · recruitment of additional experienced personnel for certain accounting positions; · restructuring of our accounting department; and · providing enhanced training for employees regarding our accounting policies and procedures.",remediation of material weaknesses in internal control over financial reporting we are continuing to develop our remediation plan for the material weaknesses described above which currently includes recruitment of additional experienced personnel for certain accounting positions restructuring of our accounting department and providing enhanced training for employees regarding our accounting policies and procedures,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_016,guideline_v1_1_remediation_reaudit_round3,
873,0001159281_2014_4,12,2014-12-31,1159281,"to date, we have. · added qualified and experienced personnel by filling a newly created senior level accounting position and hiring additional personnel who are qualified as certified public accountants; · engaged consultants to supplement our existing accounting staff and to provide additional layers of review by qualified persons; and · begun restructuring our accounting and tax functions.",to date we have added qualified and experienced personnel by filling a newly created senior level accounting position and hiring additional personnel who are qualified as certified public accountants engaged consultants to supplement our existing accounting staff and to provide additional layers of review by qualified persons and begun restructuring our accounting and tax functions,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_016,guideline_v1_1_remediation_reaudit_round3,
890,0001069899_2020_4,25,2020-06-30,1069899,enhancing the finance team with resources with knowledge and experience in the requirements for internal control over financial reporting.,enhancing the finance team with resources with knowledge and experience in the requirements for internal control over financial reporting,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
891,0001069899_2020_4,26,2020-06-30,1069899,additional staff have been added with the responsibility for the design and implementation of internal controls.,additional staff have been added with the responsibility for the design and implementation of internal controls,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
892,0001069899_2020_4,27,2020-06-30,1069899,"we have also reassigned responsibilities, increased the number of roles and provided training programs related to internal control over financial reporting.",we have also reassigned responsibilities increased the number of roles and provided training programs related to internal control over financial reporting,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
893,0001069899_2020_4,28,2020-06-30,1069899,"updating a gap analysis of our key controls, including identifying areas where new or enhanced policies, procedures or controls are needed.",updating a gap analysis of our key controls including identifying areas where new or enhanced policies procedures or controls are needed,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
894,0001069899_2020_4,29,2020-06-30,1069899,"performing this analysis has allowed us to further develop a work plan to identify areas where new controls are needed or where enhancements to existing controls, policies and procedures are needed to remediate our material weaknesses.",performing this analysis has allowed us to further develop a work plan to identify areas where new controls are needed or where enhancements to existing controls policies and procedures are needed to remediate our material weaknesses,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
895,0001069899_2020_4,30,2020-06-30,1069899,"designing and implementing additional formal accounting policies and procedures to ensure transactions are properly initiated, recorded, processed, reported, appropriately authorized and approved.",designing and implementing additional formal accounting policies and procedures to ensure transactions are properly initiated recorded processed reported appropriately authorized and approved,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
896,0001069899_2020_4,31,2020-06-30,1069899,the additional procedures include enhancements to our internal review procedures.,the additional procedures include enhancements to our internal review procedures,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
897,0001069899_2020_4,32,2020-06-30,1069899,"implementing improvements to maintain the appropriate level of segregation of duties, including further restricting access to key financial systems and records to appropriate users.",implementing improvements to maintain the appropriate level of segregation of duties including further restricting access to key financial systems and records to appropriate users,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
898,0001069899_2020_4,33,2020-06-30,1069899,"we have reduced the number of segregation of duties conflicts and continue to evaluate the extent it is necessary to limit access and modify responsibilities of certain personnel, as well as designing and implementing additional user access controls and compensating controls.",we have reduced the number of segregation of duties conflicts and continue to evaluate the extent it is necessary to limit access and modify responsibilities of certain personnel as well as designing and implementing additional user access controls and compensating controls,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
899,0001069899_2020_4,34,2020-06-30,1069899,"further improvements to segregation of duties will employ a combination of automated, system-based and manual controls.",further improvements to segregation of duties will employ a combination of automated system based and manual controls,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
909,0000077281_2021_4,22,2021-12-31,77281,the company hired and retained individuals with the appropriate skills and provided in-depth re-training to control owners related to technical accounting and internal control over financial reporting; .,the company hired and retained individuals with the appropriate skills and provided in depth re training to control owners related to technical accounting and internal control over financial reporting,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_001,guideline_v1_1_remediation_reaudit_round3,
910,0000077281_2021_4,23,2021-12-31,77281,"the company has enhanced its reconciliations and management review controls with the added stability of new hires and the implementation of technology solutions to automate visibility and enforcement of the independent review and documentation of journal entries, including proper segregation of duties, thus mitigating risks of both unintentional errors and fraud; and .",the company has enhanced its reconciliations and management review controls with the added stability of new hires and the implementation of technology solutions to automate visibility and enforcement of the independent review and documentation of journal entries including proper segregation of duties thus mitigating risks of both unintentional errors and fraud and,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_001,guideline_v1_1_remediation_reaudit_round3,
911,0000077281_2021_4,24,2021-12-31,77281,development of processes and procedures to enhance the precision of management review of financial statement information including implementation of an automated workflow for manual journal entry review and posting.,development of processes and procedures to enhance the precision of management review of financial statement information including implementation of an automated workflow for manual journal entry review and posting,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_001,guideline_v1_1_remediation_reaudit_round3,
913,0000077281_2021_4,26,2021-12-31,77281,we will monitor and evaluate the remediation steps to ensure our internal control over financial reporting is effective to address control deficiencies or as we determine it necessary to modify the remediation plan described above.,we will monitor and evaluate the remediation steps to ensure our internal control over financial reporting is effective to address control deficiencies or as we determine it necessary to modify the remediation plan described above,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_001,guideline_v1_1_remediation_reaudit_round3,
914,0000077281_2021_4,27,2021-12-31,77281,we will continue to report regularly to our audit committee on the progress of our remediation plan.,we will continue to report regularly to our audit committee on the progress of our remediation plan,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_002,guideline_v1_1_other_reaudit_round3,Concrete monitoring and evaluation actions are stated.
915,0000077281_2021_4,29,2021-12-31,77281,"based on that evaluation, other than the identification of the material weaknesses noted above, no such changes to our internal control over financial reporting occurred during the fourth quarter of the year ended december 31, 2021.",based on that evaluation other than the identification of the material weaknesses noted above no such changes to our internal control over financial reporting occurred during the fourth quarter of the year ended <month> <num> <year>,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_002,guideline_v1_1_other_reaudit_round3,Concrete recurring reporting action is stated.
932,0001494259_2022_4,23,2022-12-31,1494259,"management, with the oversight of the audit committee of our board of directors, evaluated the material weakness identified during the second quarter of 2022, and implemented a remediation plan to address the material weakness and enhance our control environment.",management with the oversight of the audit committee of our board of directors evaluated the material weakness identified during the second quarter of <year> and implemented a remediation plan to address the material weakness and enhance our control environment,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
933,0001494259_2022_4,24,2022-12-31,1494259,"management subsequently evaluated the additional control deficiencies, status of remediation, and the material weakness which exists as of december 31, 2022, and enhanced the previous remediation plan.",management subsequently evaluated the additional control deficiencies status of remediation and the material weakness which exists as of <month> <num> <year> and enhanced the previous remediation plan,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_019,guideline_v1_1_other_reaudit_round3,Enhanced the previous remediation plan.
934,0001494259_2022_4,25,2022-12-31,1494259,the updated remediation plan addresses the additional deficiencies identified through the annual assessment of the effectiveness of our internal control over financial reporting.,the updated remediation plan addresses the additional deficiencies identified through the annual assessment of the effectiveness of our internal control over financial reporting,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_019,guideline_v1_1_other_reaudit_round3,Updated plan addresses the deficiencies.
936,0001494259_2022_4,27,2022-12-31,1494259,implementing robust review controls over user access and change management for relevant financial systems; .,implementing robust review controls over user access and change management for relevant financial systems,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
937,0001494259_2022_4,28,2022-12-31,1494259,"implementing effective review of journal entries and account reconciliations, and other financial statement close analyses and processes; .",implementing effective review of journal entries and account reconciliations and other financial statement close analyses and processes,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
938,0001494259_2022_4,29,2022-12-31,1494259,implementing controls to address the inability to rely on information from the it systems; .,implementing controls to address the inability to rely on information from the it systems,trainval,REMEDIATION,0,0,other,worker_batch_029,guideline_v1_1_issue_reaudit_round3,concrete remediation action addressing IT-system reliance.
939,0001494259_2022_4,30,2022-12-31,1494259,enhancing evidence retained which supports the operating effectiveness of controls; .,enhancing evidence retained which supports the operating effectiveness of controls,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
940,0001494259_2022_4,31,2022-12-31,1494259,engaging internal and external resources to assist with remediation ; .,engaging internal and external resources to assist with remediation,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_019,guideline_v1_1_other_reaudit_round3,Concrete assisting resources are being engaged.
941,0001494259_2022_4,32,2022-12-31,1494259,implementation of controls at the corporate level to reduce the risk of material misstatement related to caroffer financial statements and disclosures; .,implementation of controls at the corporate level to reduce the risk of material misstatement related to caroffer financial statements and disclosures,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
942,0001494259_2022_4,33,2022-12-31,1494259,hiring additional qualified sox-focused personnel to provide additional capacity and expertise to enhance our it control environment; and .,hiring additional qualified sox focused personnel to provide additional capacity and expertise to enhance our it control environment and,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
943,0001494259_2022_4,34,2022-12-31,1494259,leveraging cargurus resources with significant public company experience to provide oversight of caroffer it and financial controls programs.,leveraging cargurus resources with significant public company experience to provide oversight of caroffer it and financial controls programs,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_021,guideline_v1_1_remediation_reaudit_round3,
961,0001227654_2024_4,20,2024-09-30,1227654,"we will monitor the effectiveness of our remediation measures in connection with our future assessments of the effectiveness of internal control over financial reporting and disclosure controls and procedures, and we will make any changes to the design of our plan and take such other actions that we deem appropriate given the circumstances.",we will monitor the effectiveness of our remediation measures in connection with our future assessments of the effectiveness of internal control over financial reporting and disclosure controls and procedures and we will make any changes to the design of our plan and take such other actions that we deem appropriate given the circumstances,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_017,guideline_v1_1_other_reaudit_round3,monitoring and plan changes are concrete actions
972,0000799850_2025_4,17,2025-04-30,799850,enhanced new accounting standards implementation process with formalized assessment procedures; .,enhanced new accounting standards implementation process with formalized assessment procedures,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_006,guideline_v1_1_remediation_reaudit_round3,
973,0000799850_2025_4,18,2025-04-30,799850,secondary review process for complex disclosure requirements; .,secondary review process for complex disclosure requirements,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_006,guideline_v1_1_remediation_reaudit_round3,
974,0000799850_2025_4,19,2025-04-30,799850,formalized disclosure committee to provide additional oversight; .,formalized disclosure committee to provide additional oversight,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_006,guideline_v1_1_remediation_reaudit_round3,
975,0000799850_2025_4,20,2025-04-30,799850,systematic data compilation processes for required disclosures; and .,systematic data compilation processes for required disclosures and,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_006,guideline_v1_1_remediation_reaudit_round3,
976,0000799850_2025_4,21,2025-04-30,799850,enhanced training programs for control operators.,enhanced training programs for control operators,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_006,guideline_v1_1_remediation_reaudit_round3,
990,0000873303_2013_4,16,2013-12-31,873303,"in order to address the material weakness in internal control over financial reporting that was identified, management has designed and implemented procedures and controls to review and consider the recognition and measurement of all new significant research and development contracts.",in order to address the material weakness in internal control over financial reporting that was identified management has designed and implemented procedures and controls to review and consider the recognition and measurement of all new significant research and development contracts,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
991,0000873303_2013_4,17,2013-12-31,873303,"such contracts will be reviewed by our accounting personnel with the requisite accounting knowledge, skills, and experience deemed necessary to perform such a review.",such contracts will be reviewed by our accounting personnel with the requisite accounting knowledge skills and experience deemed necessary to perform such a review,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
997,0000798081_2009_4,9,2009-01-31,798081,"in response to the fraud in china (as fully explained in note 17), and the material weakness identified at october 31, 2008, we have initiated a china internal control committee.",in response to the fraud in china as fully explained in note <num> and the material weakness identified at <month> <num> <year> we have initiated a china internal control committee,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_006,guideline_v1_1_other_reaudit_round3,initiating a China internal control committee is a concrete corrective action
998,0000798081_2009_4,10,2009-01-31,798081,"such committee reviews, examines and evaluates china operating activities, and plans, designs and implements internal control procedures and policies.",such committee reviews examines and evaluates china operating activities and plans designs and implements internal control procedures and policies,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_005,guideline_v1_1_remediation_reaudit_round3,
1000,0000798081_2009_4,12,2009-01-31,798081,"in particular, the committee focuses on. strengthening controls over waste/scrap sales, upgrading local accounting manager authority and responsibility, and creating new banking and inventory controls.",in particular the committee focuses on strengthening controls over waste scrap sales upgrading local accounting manager authority and responsibility and creating new banking and inventory controls,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_005,guideline_v1_1_remediation_reaudit_round3,
1006,0000798081_2009_4,27,2009-01-31,798081,we have automated key elements of the calculation of intercompany profits in inventory and formalized the review process of the data needed to calculate this amount.,we have automated key elements of the calculation of intercompany profits in inventory and formalized the review process of the data needed to calculate this amount,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_005,guideline_v1_1_remediation_reaudit_round3,
1007,0000798081_2009_4,29,2009-01-31,798081,"effective in full at october 31, 2008, management has taken primary responsibility to prepare the us gaap financial reporting based on china gaap financial statements.",effective in full at <month> <num> <year> management has taken primary responsibility to prepare the us gaap financial reporting based on china gaap financial statements,trainval,REMEDIATION,0,0,other,codex_other_worker_batch_006,guideline_v1_1_other_reaudit_round3,assigning primary responsibility for US GAAP reporting is a concrete control action
1009,0000798081_2009_4,31,2009-01-31,798081,"further, us corporate management is now also reviewing the china gaap financial statements.",further us corporate management is now also reviewing the china gaap financial statements,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_005,guideline_v1_1_remediation_reaudit_round3,
1010,0000798081_2009_4,32,2009-01-31,798081,"in addition, in july 2008, an internal auditor was hired in china who will report directly to the us corporate internal audit department and who will work closely with us management.",in addition in <month> <year> an internal auditor was hired in china who will report directly to the us corporate internal audit department and who will work closely with us management,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_005,guideline_v1_1_remediation_reaudit_round3,
1013,0000798081_2009_4,35,2009-01-31,798081,"management is in the process of reviewing, evaluating and upgrading the systems of internal control existing at our new subsidiary in brazil, qualytextil, s.a.",management is in the process of reviewing evaluating and upgrading the systems of internal control existing at our new subsidiary in brazil qualytextil s a,trainval,REMEDIATION,0,0,other,codex_remediation_worker_batch_006,guideline_v1_1_remediation_reaudit_round3,
1025,0001129633_2015_4,25,2015-12-31,1129633,"these improvements include strengthened financial skills and capabilities, enhanced risk assessment procedures, strengthened financial control governance, improved procedures over financial reporting and disclosures, and improved monitoring functions such as internal audit.",these improvements include strengthened financial skills and capabilities enhanced risk assessment procedures strengthened financial control governance improved procedures over financial reporting and disclosures and improved monitoring functions such as internal audit,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
1029,0001129633_2015_4,30,2015-12-31,1129633,"&#9702; completed the risk assessment process whereby the relevant financial statement assertions and risks were identified, gaps were assessed, and new controls were designed and implemented to ensure that the relevant risks are addressed by the controls in the process.",<year> completed the risk assessment process whereby the relevant financial statement assertions and risks were identified gaps were assessed and new controls were designed and implemented to ensure that the relevant risks are addressed by the controls in the process,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
1030,0001129633_2015_4,31,2015-12-31,1129633,&#9702; designed and implemented new controls and enhanced existing controls in multiple processes that are part of the financial close and recording of journal entries that include levels of review at the appropriate precision and by personnel with the appropriate experience.,<year> designed and implemented new controls and enhanced existing controls in multiple processes that are part of the financial close and recording of journal entries that include levels of review at the appropriate precision and by personnel with the appropriate experience,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,
1031,0001129633_2015_4,32,2015-12-31,1129633,&#9702; the company made revisions to the balance sheet account reconciliation policy to better align the reconciliation controls with the risks that the company identified both in the financial statements and the reconciliation process.,<year> the company made revisions to the balance sheet account reconciliation policy to better align the reconciliation controls with the risks that the company identified both in the financial statements and the reconciliation process,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1036,0001129633_2015_4,38,2015-12-31,1129633,&#9702; implemented controls to periodically assess the sufficiency of gaap resources commensurate with the company’s financial reporting requirements.,<year> implemented controls to periodically assess the sufficiency of gaap resources commensurate with the company s financial reporting requirements,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1040,0001129633_2015_4,42,2015-12-31,1129633,"&#9702; designed and implemented controls over the assumption setting process, including risk assessment, peer review and governance controls.",<year> designed and implemented controls over the assumption setting process including risk assessment peer review and governance controls,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1041,0001129633_2015_4,43,2015-12-31,1129633,&#9702; designed and implemented controls over the reliability of data used in the assumption setting process.,<year> designed and implemented controls over the reliability of data used in the assumption setting process,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1042,0001129633_2015_4,44,2015-12-31,1129633,&#9702; designed and implemented review and approval controls for the assumptions used in the determination of actuarially derived insurance policy liability estimates.,<year> designed and implemented review and approval controls for the assumptions used in the determination of actuarially derived insurance policy liability estimates,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1047,0001129633_2015_4,49,2015-12-31,1129633,gaap for its universal life reserves.,gaap for its universal life reserves,test,REMEDIATION,0,0,other,codex_other_worker_batch_014,guideline_v1_1_other_reaudit_round3,Completes a concrete implemented control.
1051,0001129633_2015_4,53,2015-12-31,1129633,&#9702; implemented controls over identification and measurement of impaired investments.,<year> implemented controls over identification and measurement of impaired investments,test,REMEDIATION,0,0,other,codex_other_worker_batch_014,guideline_v1_1_other_reaudit_round3,Concrete implemented control.
1052,0001129633_2015_4,54,2015-12-31,1129633,&#9702; enhanced communication between corporate finance and the investment department in order to facilitate accurate and timely impairment analysis.,<year> enhanced communication between corporate finance and the investment department in order to facilitate accurate and timely impairment analysis,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1053,0001129633_2015_4,55,2015-12-31,1129633,&#9702; implemented controls to address the completeness and accuracy of cash flows projections and private securities watch list.,<year> implemented controls to address the completeness and accuracy of cash flows projections and private securities watch list,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1056,0001129633_2015_4,58,2015-12-31,1129633,&#9702; implemented additional process level controls to address net investment income recognition and measurement.,<year> implemented additional process level controls to address net investment income recognition and measurement,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1057,0001129633_2015_4,59,2015-12-31,1129633,&#9702; established process level controls to identify and evaluate securities with attributes of embedded derivatives.,<year> established process level controls to identify and evaluate securities with attributes of embedded derivatives,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1060,0001129633_2015_4,62,2015-12-31,1129633,&#9702; enhanced accounting policy to define the application of the fair value hierarchy.,<year> enhanced accounting policy to define the application of the fair value hierarchy,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1061,0001129633_2015_4,63,2015-12-31,1129633,"&#9702; implemented controls to evaluate the inputs, assumptions and valuation techniques for investment valuation received from third party pricing services.",<year> implemented controls to evaluate the inputs assumptions and valuation techniques for investment valuation received from third party pricing services,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1062,0001129633_2015_4,64,2015-12-31,1129633,&#9702; implemented controls to review the compilation of fair value hierarchy disclosures in compliance with the accounting policy.,<year> implemented controls to review the compilation of fair value hierarchy disclosures in compliance with the accounting policy,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1065,0001129633_2015_4,67,2015-12-31,1129633,&#9702; established an accounting policy to reflect the risk of counterparty non-performance in the company’s estimates of derivative fair value.,<year> established an accounting policy to reflect the risk of counterparty non performance in the company s estimates of derivative fair value,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1066,0001129633_2015_4,68,2015-12-31,1129633,"&#9702; implemented controls over the inputs, methodology, and calculation of the valuation adjustment for counterparty non-performance risk.",<year> implemented controls over the inputs methodology and calculation of the valuation adjustment for counterparty non performance risk,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1071,0001129633_2015_4,73,2015-12-31,1129633,&#9702; completed the risk assessment and designed and implemented new controls over the appropriate accounting treatment for new reinsurance treaties.,<year> completed the risk assessment and designed and implemented new controls over the appropriate accounting treatment for new reinsurance treaties,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
